8.89	1.0	6.736678735265325
9.16	1.0	0.9579131795865092
9.44	1.0	0.45720407508212113
9.71	1.0	0.45018459077328205
9.98	1.0	0.34766680169568903
10.25	1.0	0.28645251697800306
10.52	1.0	0.25722472031097227
10.8	1.0	0.2547312289106431
11.07	1.0	0.22264087228839405
11.34	1.0	0.19681160989286617
11.61	1.0	0.18618422212407795
11.88	1.0	0.16878184504981997
12.16	1.0	0.1563723650224844
12.43	1.0	0.14022428658305153
12.7	1.0	0.1316263452518598
12.97	1.0	0.12460448712707121
13.24	1.0	0.11655688658637926
13.52	1.0	0.11275987314053423
13.79	1.0	0.10800000013938343
14.06	1.0	0.10520764434401701
14.33	1.0	0.10263584211685045
14.6	1.0	0.10242434325920217
14.88	1.0	0.11865303475383977
15.15	1.0	0.12013324453096592
15.42	1.0	0.12051856811054777
15.69	1.0	0.12302765141518997
15.96	1.0	0.12487364624583966
16.24	0.9898989898989898	0.1263450835331652
16.51	0.9494949494949495	0.12276522002378178
16.78	0.8247422680412372	0.10710078671535332
17.05	0.673469387755102	0.08763526487351181
17.32	0.5520833333333333	0.07243542175486378
17.6	0.44329896907216493	0.05923925238247662
17.87	0.35714285714285715	0.04868276974267077
18.14	0.29591836734693877	0.041460447961102105
18.41	0.2653061224489796	0.03803797068145349
18.68	0.23469387755102042	0.03489397584897504
18.96	0.20618556701030927	0.0317210252699424
19.23	0.1958762886597938	0.03195167216987433
19.5	0.18556701030927836	0.029974152799867346
19.77	0.17708333333333331	0.030713214204933552
20.04	0.1752577319587629	0.03072836885633009
20.32	0.163265306122449	0.031401195080779654
20.59	0.15306122448979592	0.03116479010362678
20.86	0.15463917525773196	0.03110858266139671
21.13	0.15306122448979592	0.034179816341725476
21.4	0.1414141414141414	0.033497022319188254
21.68	0.14583333333333334	0.0343365848843376
21.95	0.13402061855670103	0.03536082598064646
22.22	0.13402061855670103	0.03656612074626083
22.49	0.13402061855670103	0.03626708936731899
22.76	0.12371134020618554	0.028937703205685335
23.04	0.12371134020618556	0.028705291563732666
23.31	0.12371134020618557	0.029988693043701987
23.58	0.11111111111111112	0.028311554367902985
23.85	0.11224489795918366	0.02826695419419974
24.12	0.11224489795918369	0.02807195589734025
24.4	0.10309278350515463	0.02731959600881478
24.67	0.10309278350515463	0.028187356265092132
24.94	0.10309278350515463	0.03680989936468796
25.21	0.09183673469387756	0.02351202267743449
25.48	0.09183673469387754	0.02610042577750572
25.76	0.08163265306122448	0.025464123546907195
26.03	0.0816326530612245	0.0268261815237078
26.3	0.0816326530612245	0.024296800709934247
26.57	0.0816326530612245	0.02363825232667308
26.84	0.08421052631578947	0.024327918924977737
27.12	0.07526881720430108	0.023295385609658135
27.66	0.07368421052631578	0.024566401572492985
28.2	0.06451612903225806	0.022094620798458094
28.48	0.06451612903225808	0.023088962005041878
29.02	0.06382978723404255	0.023222209069432224
29.56	0.06382978723404256	0.026598871004604077
30.11	0.06315789473684211	0.02210279665455466
30.65	0.05263157894736841	0.02145674148226965
31.2	0.05319148936170212	0.021148220916178677
